transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week
TXN_000259,CUST_08621,20878.89,WALLET,FAILED,INSUFFICIENT_FUNDS,31,4,25,3,WALLET,12,Tuesday
TXN_000260,CUST_07561,8207.28,CARD,FAILED,CARD_DECLINED,24,12,20,7,UPI,16,Thursday
TXN_000261,CUST_04413,18007.79,WALLET,SUCCESS,,58,1,8,5,NETBANKING,6,Friday
TXN_000262,CUST_04633,3872.2,WALLET,SUCCESS,,37,9,20,0,WALLET,1,Monday
TXN_000263,CUST_01026,16377.28,WALLET,SUCCESS,,58,14,3,3,UPI,5,Sunday
TXN_000264,CUST_05130,13235.12,WALLET,SUCCESS,,45,17,16,3,UPI,15,Saturday
TXN_000265,CUST_01067,1472.53,WALLET,SUCCESS,,56,9,15,0,WALLET,5,Monday
TXN_000266,CUST_07105,4336.4,UPI,FAILED,LIMIT_EXCEEDED,36,17,2,1,CARD,5,Saturday
TXN_000267,CUST_07356,19707.82,WALLET,SUCCESS,,33,4,16,9,UPI,2,Friday
TXN_000268,CUST_06596,14272.48,WALLET,SUCCESS,,58,7,15,8,CARD,15,Thursday
TXN_000269,CUST_07267,14677.05,NETBANKING,FAILED,CARD_DECLINED,52,14,25,6,WALLET,9,Wednesday
TXN_000270,CUST_09907,10663.5,CARD,SUCCESS,,19,1,24,2,CARD,12,Tuesday
TXN_000271,CUST_04754,12223.62,CARD,SUCCESS,,42,16,7,2,WALLET,5,Tuesday
TXN_000272,CUST_05277,6148.43,WALLET,SUCCESS,,20,22,3,10,CARD,11,Sunday
TXN_000273,CUST_08208,16055.01,NETBANKING,SUCCESS,,56,18,18,6,NETBANKING,10,Tuesday
TXN_000274,CUST_00260,5870.38,UPI,SUCCESS,,48,29,17,6,WALLET,22,Thursday
TXN_000275,CUST_09254,10294.06,CARD,SUCCESS,,29,10,24,8,UPI,6,Sunday
TXN_000276,CUST_08077,6683.65,NETBANKING,SUCCESS,,23,25,10,3,CARD,9,Monday
TXN_000277,CUST_03457,11470.57,WALLET,SUCCESS,,50,10,19,6,NETBANKING,7,Wednesday
TXN_000278,CUST_04167,4964.72,CARD,FAILED,BANK_TIMEOUT,51,1,14,6,WALLET,18,Friday
TXN_000279,CUST_01900,897.56,UPI,FAILED,OTP_FAILURE,23,28,24,8,CARD,13,Friday
TXN_000280,CUST_05703,16070.93,WALLET,FAILED,OTP_FAILURE,48,28,18,0,UPI,13,Monday
TXN_000281,CUST_04367,20473.03,WALLET,SUCCESS,,31,11,11,4,WALLET,3,Tuesday
TXN_000282,CUST_07575,8649.65,UPI,FAILED,INSUFFICIENT_FUNDS,27,2,18,1,UPI,4,Monday
TXN_000283,CUST_00961,7314.29,UPI,SUCCESS,,19,13,2,3,UPI,6,Monday
TXN_000284,CUST_02670,6900.29,CARD,SUCCESS,,36,23,6,10,CARD,23,Sunday
TXN_000285,CUST_02935,3565.49,WALLET,SUCCESS,,27,14,5,8,UPI,13,Tuesday
TXN_000286,CUST_00250,11011.76,WALLET,FAILED,LIMIT_EXCEEDED,49,11,8,9,NETBANKING,11,Saturday
TXN_000287,CUST_08866,19374.53,WALLET,SUCCESS,,58,9,23,5,WALLET,18,Monday
TXN_000288,CUST_05829,23513.41,CARD,FAILED,LIMIT_EXCEEDED,23,10,7,8,WALLET,8,Friday
TXN_000289,CUST_09137,3001.2,UPI,SUCCESS,,18,20,17,4,NETBANKING,1,Monday
TXN_000290,CUST_08499,17514.58,UPI,SUCCESS,,31,21,10,4,WALLET,20,Tuesday
TXN_000291,CUST_01096,14773.63,CARD,SUCCESS,,58,12,24,5,UPI,1,Thursday
TXN_000292,CUST_02424,3648.98,WALLET,SUCCESS,,26,9,12,4,CARD,12,Tuesday
TXN_000293,CUST_01619,18602.3,UPI,SUCCESS,,53,4,1,9,WALLET,20,Saturday
TXN_000294,CUST_06170,10137.04,UPI,FAILED,NETWORK_ERROR,32,11,1,3,WALLET,8,Wednesday
TXN_000295,CUST_03410,3516.27,UPI,SUCCESS,,52,20,24,7,CARD,7,Monday
TXN_000296,CUST_02850,915.86,NETBANKING,FAILED,NETWORK_ERROR,34,14,21,9,UPI,20,Wednesday
TXN_000297,CUST_02810,7610.15,UPI,SUCCESS,,49,3,16,4,WALLET,4,Sunday
TXN_000298,CUST_03616,2274.68,CARD,SUCCESS,,20,29,3,3,WALLET,15,Thursday
TXN_000299,CUST_07463,19181.84,NETBANKING,SUCCESS,,38,22,16,0,CARD,10,Saturday
TXN_000300,CUST_02448,7949.51,WALLET,SUCCESS,,50,11,18,4,CARD,17,Thursday
TXN_000301,CUST_04317,11274.67,CARD,FAILED,OTP_FAILURE,50,8,22,7,UPI,17,Saturday
TXN_000302,CUST_04508,9664.42,WALLET,FAILED,CARD_DECLINED,35,8,1,2,CARD,3,Saturday
TXN_000303,CUST_00431,8496.81,NETBANKING,SUCCESS,,21,22,4,9,UPI,6,Friday
TXN_000304,CUST_08613,11352.89,UPI,SUCCESS,,50,10,13,4,UPI,1,Saturday
TXN_000305,CUST_08714,23760.42,NETBANKING,SUCCESS,,28,4,22,4,UPI,21,Friday
TXN_000306,CUST_09638,20099.81,UPI,SUCCESS,,19,15,14,7,NETBANKING,2,Sunday
TXN_000307,CUST_08885,2102.56,WALLET,SUCCESS,,39,10,9,4,CARD,0,Saturday
TXN_000308,CUST_09466,13673.17,UPI,SUCCESS,,52,28,19,9,CARD,10,Wednesday
TXN_000309,CUST_07388,20667.27,WALLET,SUCCESS,,47,7,5,7,NETBANKING,1,Friday
TXN_000310,CUST_05100,11598.62,WALLET,SUCCESS,,48,20,11,7,UPI,3,Saturday
TXN_000311,CUST_07160,9232.55,WALLET,FAILED,INSUFFICIENT_FUNDS,51,7,18,3,UPI,13,Saturday
TXN_000312,CUST_04815,9273.79,CARD,FAILED,NETWORK_ERROR,58,28,6,7,NETBANKING,10,Monday
TXN_000313,CUST_08765,1271.67,WALLET,SUCCESS,,60,3,8,2,WALLET,7,Monday
TXN_000314,CUST_00579,16610.51,UPI,SUCCESS,,33,3,25,0,NETBANKING,9,Sunday
TXN_000315,CUST_05613,15893.96,NETBANKING,SUCCESS,,49,8,17,10,NETBANKING,11,Friday
TXN_000316,CUST_04513,8641.24,CARD,SUCCESS,,60,10,1,10,WALLET,19,Saturday
TXN_000317,CUST_07532,11286.32,WALLET,SUCCESS,,46,7,5,7,CARD,9,Sunday
TXN_000318,CUST_03602,6015.26,NETBANKING,SUCCESS,,20,26,7,5,UPI,23,Sunday
TXN_000319,CUST_02345,24405.69,WALLET,SUCCESS,,40,21,5,6,WALLET,3,Wednesday
TXN_000320,CUST_00387,7452.51,CARD,FAILED,INSUFFICIENT_FUNDS,37,1,25,8,WALLET,4,Wednesday
TXN_000321,CUST_06847,18596.64,NETBANKING,SUCCESS,,48,27,15,4,UPI,9,Sunday
TXN_000322,CUST_03986,1209.36,WALLET,SUCCESS,,54,5,20,6,WALLET,9,Monday
TXN_000323,CUST_09991,16101.47,UPI,SUCCESS,,23,23,10,7,NETBANKING,14,Thursday
TXN_000324,CUST_06353,17266.11,NETBANKING,SUCCESS,,40,7,17,3,CARD,14,Thursday
TXN_000325,CUST_06821,1515.86,CARD,SUCCESS,,26,25,2,8,UPI,10,Friday
TXN_000326,CUST_06343,509.58,UPI,SUCCESS,,31,26,6,3,CARD,12,Tuesday
TXN_000327,CUST_01930,7577.57,WALLET,SUCCESS,,40,20,1,4,CARD,16,Tuesday
TXN_000328,CUST_08670,8980.94,CARD,SUCCESS,,59,1,18,7,WALLET,3,Saturday
TXN_000329,CUST_05638,20863.82,UPI,SUCCESS,,37,23,4,5,UPI,19,Thursday
TXN_000330,CUST_06435,14686.04,CARD,SUCCESS,,60,3,19,8,NETBANKING,6,Tuesday
TXN_000331,CUST_02385,7172.23,CARD,SUCCESS,,49,6,20,2,CARD,8,Sunday
TXN_000332,CUST_08988,20672.95,NETBANKING,SUCCESS,,47,26,14,3,CARD,5,Friday
TXN_000333,CUST_07112,1762.57,UPI,SUCCESS,,47,16,17,4,UPI,5,Tuesday
TXN_000334,CUST_04026,1959.36,UPI,FAILED,OTP_FAILURE,60,19,16,9,CARD,3,Monday
TXN_000335,CUST_03992,10659.52,UPI,SUCCESS,,37,4,20,1,NETBANKING,13,Wednesday
TXN_000336,CUST_01953,12424.81,NETBANKING,SUCCESS,,30,2,7,10,CARD,22,Wednesday
TXN_000337,CUST_07717,846.52,UPI,FAILED,INSUFFICIENT_FUNDS,27,1,13,1,WALLET,17,Saturday
TXN_000338,CUST_05887,24636.64,WALLET,SUCCESS,,58,19,10,10,UPI,22,Tuesday
TXN_000339,CUST_02613,17124.69,WALLET,SUCCESS,,20,4,9,10,WALLET,21,Saturday
TXN_000340,CUST_06094,1048.64,WALLET,SUCCESS,,35,13,7,3,UPI,10,Tuesday
TXN_000341,CUST_08585,19152.53,UPI,FAILED,BANK_SERVER_DOWN,37,21,2,7,NETBANKING,21,Saturday
TXN_000342,CUST_08748,940.16,NETBANKING,SUCCESS,,33,12,17,5,WALLET,8,Monday
TXN_000343,CUST_04275,19596.08,NETBANKING,SUCCESS,,45,25,20,1,NETBANKING,9,Wednesday
TXN_000344,CUST_03648,18821.58,CARD,SUCCESS,,30,4,12,0,CARD,0,Monday
TXN_000345,CUST_04952,14527.82,NETBANKING,SUCCESS,,28,11,18,5,NETBANKING,1,Wednesday
TXN_000346,CUST_09020,6400.4,UPI,SUCCESS,,18,29,19,7,NETBANKING,9,Tuesday
TXN_000347,CUST_07630,7728.65,CARD,SUCCESS,,31,11,14,7,UPI,5,Sunday
TXN_000348,CUST_07149,6812.85,UPI,SUCCESS,,18,9,10,4,NETBANKING,9,Saturday
TXN_000349,CUST_06107,10585.37,NETBANKING,SUCCESS,,45,23,11,3,UPI,21,Sunday
TXN_000350,CUST_05621,3971.41,CARD,SUCCESS,,35,21,23,4,NETBANKING,17,Monday
TXN_000351,CUST_04863,7938.37,UPI,SUCCESS,,30,22,23,4,NETBANKING,20,Sunday
TXN_000352,CUST_05931,14744.54,WALLET,SUCCESS,,33,11,13,9,CARD,3,Wednesday
TXN_000353,CUST_06326,24078.32,UPI,SUCCESS,,59,9,19,4,WALLET,8,Friday
TXN_000354,CUST_09348,15406.46,NETBANKING,SUCCESS,,42,15,17,10,NETBANKING,2,Monday
TXN_000355,CUST_05092,18681.76,WALLET,SUCCESS,,49,16,2,5,UPI,6,Monday
TXN_000356,CUST_02699,8061.85,NETBANKING,SUCCESS,,42,4,11,0,CARD,12,Friday
TXN_000357,CUST_04255,18664.79,NETBANKING,SUCCESS,,25,18,4,4,UPI,17,Saturday
TXN_000358,CUST_09350,10148.63,UPI,SUCCESS,,54,1,17,5,UPI,17,Wednesday
TXN_000359,CUST_02984,1023.2,NETBANKING,SUCCESS,,56,4,2,3,WALLET,0,Tuesday
TXN_000360,CUST_05218,17184.03,CARD,SUCCESS,,27,24,21,2,NETBANKING,9,Sunday
TXN_000361,CUST_02535,24745.9,CARD,SUCCESS,,21,9,21,3,CARD,12,Thursday
TXN_000362,CUST_07107,18723.99,WALLET,SUCCESS,,54,21,10,4,NETBANKING,9,Wednesday
TXN_000363,CUST_03288,5666.78,WALLET,SUCCESS,,37,7,1,7,CARD,16,Friday
TXN_000364,CUST_08575,19318.59,WALLET,SUCCESS,,26,29,16,9,UPI,20,Thursday
TXN_000365,CUST_04978,4524.12,NETBANKING,SUCCESS,,24,21,22,8,NETBANKING,5,Wednesday
TXN_000366,CUST_06985,15236.94,UPI,FAILED,NETWORK_ERROR,21,29,4,8,WALLET,13,Wednesday
TXN_000367,CUST_02194,18106.41,CARD,SUCCESS,,20,10,1,10,CARD,20,Friday
TXN_000368,CUST_04789,12993.19,CARD,FAILED,BANK_TIMEOUT,39,8,13,9,UPI,12,Tuesday
TXN_000369,CUST_04178,20668.57,UPI,FAILED,OTP_FAILURE,49,10,11,5,UPI,23,Saturday
TXN_000370,CUST_02762,20136.4,UPI,SUCCESS,,28,19,17,6,CARD,22,Tuesday
TXN_000371,CUST_07011,7252.89,NETBANKING,FAILED,BANK_SERVER_DOWN,28,18,23,4,NETBANKING,9,Sunday
TXN_000372,CUST_00385,23256.07,WALLET,SUCCESS,,27,25,11,4,CARD,12,Monday
TXN_000373,CUST_05873,3360.94,CARD,FAILED,BANK_TIMEOUT,42,2,20,7,WALLET,15,Sunday
TXN_000374,CUST_02942,12974.2,WALLET,SUCCESS,,33,5,4,0,NETBANKING,13,Saturday
TXN_000375,CUST_07048,11628.45,NETBANKING,SUCCESS,,36,29,19,10,CARD,16,Thursday
TXN_000376,CUST_00751,22091.87,UPI,SUCCESS,,29,18,4,10,CARD,22,Sunday
TXN_000377,CUST_00687,15104.19,CARD,SUCCESS,,25,28,8,2,UPI,18,Saturday
TXN_000378,CUST_09457,315.05,UPI,SUCCESS,,36,30,1,6,UPI,6,Friday
TXN_000379,CUST_06091,4698.21,WALLET,FAILED,OTP_FAILURE,33,9,2,7,NETBANKING,13,Wednesday
TXN_000380,CUST_04497,5276.02,UPI,SUCCESS,,37,28,14,3,WALLET,10,Saturday
TXN_000381,CUST_02098,17821.33,CARD,SUCCESS,,39,18,15,3,CARD,3,Tuesday
TXN_000382,CUST_00090,19617.14,NETBANKING,SUCCESS,,60,17,6,4,WALLET,6,Thursday
TXN_000383,CUST_07519,3933.09,UPI,SUCCESS,,40,11,10,6,WALLET,7,Wednesday
TXN_000384,CUST_06707,21760.9,CARD,SUCCESS,,58,16,8,5,UPI,21,Friday
TXN_000385,CUST_03102,13253.58,CARD,SUCCESS,,44,30,1,3,WALLET,16,Friday
TXN_000386,CUST_01144,11973.94,UPI,SUCCESS,,47,27,21,7,WALLET,1,Wednesday
TXN_000387,CUST_02032,17934.43,UPI,FAILED,OTP_FAILURE,50,25,19,4,CARD,14,Tuesday
TXN_000388,CUST_04324,1911.18,CARD,SUCCESS,,45,10,8,2,NETBANKING,12,Sunday
TXN_000389,CUST_03076,24577.76,CARD,SUCCESS,,18,14,13,7,UPI,20,Monday
TXN_000390,CUST_01529,18202.83,WALLET,SUCCESS,,46,23,19,0,UPI,11,Saturday
TXN_000391,CUST_08777,2580.68,NETBANKING,SUCCESS,,33,11,24,8,CARD,22,Sunday
TXN_000392,CUST_01732,3738.33,CARD,SUCCESS,,40,6,21,10,CARD,22,Thursday
TXN_000393,CUST_08870,24454.84,NETBANKING,SUCCESS,,40,11,18,7,WALLET,7,Monday
TXN_000394,CUST_06437,22430.87,WALLET,FAILED,LIMIT_EXCEEDED,33,2,20,6,CARD,18,Thursday
TXN_000395,CUST_00952,24523.56,WALLET,SUCCESS,,43,19,18,6,WALLET,19,Monday
TXN_000396,CUST_08408,10538.75,CARD,FAILED,BANK_SERVER_DOWN,32,12,6,4,WALLET,15,Thursday
TXN_000397,CUST_00419,5831.68,NETBANKING,SUCCESS,,55,10,21,4,CARD,2,Sunday
TXN_000398,CUST_00514,11893.69,NETBANKING,SUCCESS,,56,15,5,8,WALLET,22,Thursday
TXN_000399,CUST_07741,9770.25,CARD,SUCCESS,,47,17,17,0,CARD,21,Tuesday
TXN_000400,CUST_08942,16305.73,CARD,SUCCESS,,54,19,10,6,WALLET,0,Tuesday
TXN_000401,CUST_02114,23690.54,NETBANKING,SUCCESS,,48,6,4,10,UPI,14,Monday
TXN_000402,CUST_05662,23003.81,WALLET,SUCCESS,,55,11,16,2,NETBANKING,16,Thursday
TXN_000403,CUST_00433,19185.7,UPI,SUCCESS,,43,14,11,10,NETBANKING,11,Monday
TXN_000404,CUST_09983,22579.27,WALLET,SUCCESS,,51,16,24,4,NETBANKING,9,Thursday
TXN_000405,CUST_08289,24898.12,WALLET,SUCCESS,,39,29,5,9,WALLET,21,Sunday
TXN_000406,CUST_08733,9745.94,UPI,SUCCESS,,26,6,14,7,CARD,15,Monday
TXN_000407,CUST_03235,10401.83,WALLET,SUCCESS,,23,7,3,10,UPI,13,Friday
TXN_000408,CUST_08858,12348.49,CARD,SUCCESS,,58,1,25,3,UPI,20,Friday
TXN_000409,CUST_04209,2982.51,UPI,SUCCESS,,38,2,10,9,CARD,14,Monday
TXN_000410,CUST_08269,8059.7,UPI,SUCCESS,,39,17,10,9,WALLET,11,Thursday
TXN_000411,CUST_06055,7943.81,UPI,SUCCESS,,43,9,11,10,NETBANKING,0,Thursday
TXN_000412,CUST_08766,12768.88,NETBANKING,FAILED,BANK_SERVER_DOWN,28,29,4,1,NETBANKING,1,Monday
TXN_000413,CUST_08986,16632.11,UPI,SUCCESS,,33,13,24,7,CARD,6,Saturday
TXN_000414,CUST_00228,17128.68,UPI,FAILED,NETWORK_ERROR,22,20,14,2,WALLET,15,Friday
TXN_000415,CUST_02401,520.75,WALLET,SUCCESS,,27,19,20,7,WALLET,0,Friday
TXN_000416,CUST_07461,4051.34,UPI,SUCCESS,,53,17,20,0,CARD,6,Sunday
TXN_000417,CUST_05687,6631.97,CARD,FAILED,INSUFFICIENT_FUNDS,47,2,11,10,NETBANKING,17,Friday
TXN_000418,CUST_06513,10614.1,NETBANKING,FAILED,OTP_FAILURE,19,12,22,5,UPI,5,Monday
TXN_000419,CUST_03640,24825.88,UPI,FAILED,BANK_SERVER_DOWN,38,1,8,0,NETBANKING,13,Sunday
TXN_000420,CUST_01150,9279.63,NETBANKING,SUCCESS,,60,25,14,10,NETBANKING,12,Saturday
TXN_000421,CUST_02946,22443.02,NETBANKING,SUCCESS,,57,14,18,5,CARD,5,Sunday
TXN_000422,CUST_09724,15613.85,CARD,SUCCESS,,19,19,24,1,CARD,3,Wednesday
TXN_000423,CUST_08435,1691.44,UPI,SUCCESS,,19,12,7,5,WALLET,5,Friday
TXN_000424,CUST_04063,7943.85,UPI,SUCCESS,,56,28,22,6,UPI,9,Sunday
TXN_000425,CUST_04840,9215.95,UPI,FAILED,BANK_TIMEOUT,30,22,18,3,CARD,15,Saturday
TXN_000426,CUST_00183,12627.41,UPI,SUCCESS,,48,9,16,6,CARD,12,Wednesday
TXN_000427,CUST_09048,11478.63,WALLET,SUCCESS,,23,4,20,7,CARD,20,Friday
TXN_000428,CUST_06012,6974.0,UPI,SUCCESS,,20,26,8,9,UPI,15,Saturday
TXN_000429,CUST_08253,19995.9,CARD,SUCCESS,,55,27,25,8,CARD,15,Sunday
TXN_000430,CUST_04319,24329.96,CARD,SUCCESS,,18,17,20,5,CARD,17,Friday
TXN_000431,CUST_00380,17377.45,NETBANKING,SUCCESS,,60,27,17,4,WALLET,0,Friday
TXN_000432,CUST_04305,8326.52,CARD,FAILED,NETWORK_ERROR,29,19,10,8,WALLET,10,Monday
TXN_000433,CUST_04288,812.3,NETBANKING,SUCCESS,,42,5,12,10,NETBANKING,22,Thursday
TXN_000434,CUST_09264,17807.03,WALLET,SUCCESS,,45,22,9,8,NETBANKING,16,Tuesday
TXN_000435,CUST_04485,10014.92,WALLET,FAILED,OTP_FAILURE,57,11,10,0,NETBANKING,7,Monday
TXN_000436,CUST_01843,13277.06,UPI,FAILED,NETWORK_ERROR,48,20,19,3,CARD,10,Thursday
TXN_000437,CUST_08209,24579.72,UPI,FAILED,BANK_TIMEOUT,18,9,2,6,UPI,16,Sunday
TXN_000438,CUST_00615,5245.08,UPI,SUCCESS,,31,11,12,8,CARD,15,Monday
TXN_000439,CUST_00590,8409.89,NETBANKING,SUCCESS,,40,30,8,9,WALLET,6,Sunday
TXN_000440,CUST_03383,4857.75,NETBANKING,SUCCESS,,44,29,8,6,UPI,12,Saturday
TXN_000441,CUST_04333,967.11,CARD,SUCCESS,,21,21,14,2,NETBANKING,7,Wednesday
TXN_000442,CUST_03612,22353.81,WALLET,SUCCESS,,56,6,4,5,NETBANKING,13,Sunday
TXN_000443,CUST_04287,23471.57,NETBANKING,SUCCESS,,19,12,3,8,WALLET,1,Wednesday
TXN_000444,CUST_05164,2591.27,UPI,FAILED,NETWORK_ERROR,27,27,24,8,CARD,6,Sunday
TXN_000445,CUST_08843,24620.88,WALLET,SUCCESS,,38,14,14,1,UPI,15,Tuesday
TXN_000446,CUST_08420,19229.72,NETBANKING,FAILED,BANK_TIMEOUT,20,14,4,7,CARD,15,Friday
TXN_000447,CUST_06370,16507.42,NETBANKING,SUCCESS,,52,13,25,1,CARD,18,Sunday
TXN_000448,CUST_01915,23073.78,WALLET,SUCCESS,,38,27,14,0,UPI,5,Wednesday
TXN_000449,CUST_03172,3413.28,UPI,SUCCESS,,38,16,1,3,UPI,10,Friday
TXN_000450,CUST_08720,7111.74,WALLET,FAILED,CARD_DECLINED,48,23,18,0,CARD,21,Monday
TXN_000451,CUST_04257,9743.39,WALLET,SUCCESS,,57,5,3,10,CARD,16,Sunday
TXN_000452,CUST_03316,779.76,WALLET,SUCCESS,,57,19,5,5,UPI,17,Sunday
TXN_000453,CUST_09418,365.86,WALLET,SUCCESS,,38,2,18,8,CARD,20,Saturday
TXN_000454,CUST_05955,24931.27,CARD,FAILED,CARD_DECLINED,24,24,22,10,WALLET,4,Tuesday
TXN_000455,CUST_09902,16939.86,WALLET,SUCCESS,,45,27,20,2,UPI,2,Tuesday
TXN_000456,CUST_04551,6545.43,WALLET,FAILED,LIMIT_EXCEEDED,35,1,6,5,NETBANKING,13,Saturday
TXN_000457,CUST_05998,12871.24,WALLET,SUCCESS,,51,19,10,2,CARD,4,Thursday
TXN_000458,CUST_05170,3152.83,NETBANKING,FAILED,INSUFFICIENT_FUNDS,49,2,12,6,CARD,10,Monday
TXN_000459,CUST_04632,18131.67,CARD,SUCCESS,,35,7,19,5,NETBANKING,9,Friday
TXN_000460,CUST_03391,20591.27,WALLET,SUCCESS,,44,12,7,6,WALLET,11,Tuesday
TXN_000461,CUST_06961,12270.39,CARD,SUCCESS,,21,20,20,10,UPI,22,Friday
TXN_000462,CUST_07481,18525.32,WALLET,FAILED,CARD_DECLINED,57,17,13,5,NETBANKING,4,Wednesday
TXN_000463,CUST_01672,4690.49,UPI,SUCCESS,,29,6,4,10,WALLET,10,Thursday
TXN_000464,CUST_01129,12596.12,CARD,SUCCESS,,55,23,13,6,WALLET,4,Saturday
TXN_000465,CUST_02958,12936.56,UPI,SUCCESS,,18,27,12,0,NETBANKING,11,Friday
TXN_000466,CUST_03906,22038.13,NETBANKING,SUCCESS,,53,18,4,0,WALLET,23,Monday
TXN_000467,CUST_03143,16289.97,UPI,SUCCESS,,39,26,12,0,UPI,19,Wednesday
TXN_000468,CUST_03079,8319.8,UPI,FAILED,LIMIT_EXCEEDED,39,9,1,10,UPI,20,Monday
TXN_000469,CUST_07074,7865.42,NETBANKING,SUCCESS,,19,26,2,1,WALLET,16,Tuesday
TXN_000470,CUST_03994,13383.79,WALLET,SUCCESS,,34,26,22,2,CARD,18,Tuesday
TXN_000471,CUST_05399,1317.31,UPI,SUCCESS,,43,5,11,2,UPI,1,Thursday
TXN_000472,CUST_03746,3456.64,CARD,SUCCESS,,42,28,14,5,UPI,22,Tuesday
TXN_000473,CUST_01995,23190.26,UPI,SUCCESS,,33,16,24,4,NETBANKING,14,Tuesday
TXN_000474,CUST_03173,249.84,WALLET,SUCCESS,,23,5,11,7,WALLET,23,Saturday
TXN_000475,CUST_05775,17395.7,NETBANKING,SUCCESS,,44,27,6,2,NETBANKING,4,Tuesday
TXN_000476,CUST_05181,22833.51,WALLET,SUCCESS,,27,3,14,10,WALLET,10,Sunday
TXN_000477,CUST_00950,14783.51,NETBANKING,SUCCESS,,22,9,2,9,WALLET,0,Tuesday
TXN_000478,CUST_03746,20044.45,NETBANKING,SUCCESS,,42,28,14,5,UPI,22,Tuesday
TXN_000479,CUST_09327,3724.21,NETBANKING,SUCCESS,,20,30,3,4,UPI,11,Tuesday
TXN_000480,CUST_06925,12636.98,WALLET,FAILED,BANK_TIMEOUT,40,25,5,1,UPI,0,Tuesday
TXN_000481,CUST_08593,905.4,UPI,SUCCESS,,18,20,9,2,UPI,13,Friday
TXN_000482,CUST_09441,23987.74,UPI,SUCCESS,,18,5,19,4,CARD,20,Tuesday
TXN_000483,CUST_09637,1462.21,UPI,SUCCESS,,34,10,20,5,UPI,19,Friday
TXN_000484,CUST_06427,4447.99,CARD,SUCCESS,,56,8,3,9,NETBANKING,20,Friday
TXN_000485,CUST_03364,18634.63,NETBANKING,SUCCESS,,32,27,19,1,CARD,13,Wednesday
TXN_000486,CUST_09548,4497.64,NETBANKING,SUCCESS,,27,10,13,5,UPI,6,Monday
TXN_000487,CUST_07985,10241.78,CARD,SUCCESS,,52,25,21,5,UPI,5,Thursday
TXN_000488,CUST_09151,19524.75,CARD,SUCCESS,,34,26,13,6,NETBANKING,18,Wednesday
TXN_000489,CUST_02034,18977.9,CARD,SUCCESS,,43,11,10,2,UPI,2,Friday
TXN_000490,CUST_07827,11629.57,WALLET,SUCCESS,,30,29,21,8,CARD,12,Saturday
TXN_000491,CUST_08971,4791.11,UPI,SUCCESS,,41,27,7,6,NETBANKING,3,Tuesday
TXN_000492,CUST_02648,7444.37,UPI,FAILED,BANK_SERVER_DOWN,42,14,25,10,WALLET,18,Monday
TXN_000493,CUST_01910,21807.7,UPI,FAILED,OTP_FAILURE,54,8,16,10,WALLET,21,Saturday
TXN_000494,CUST_03490,8176.18,WALLET,SUCCESS,,35,28,17,4,CARD,22,Monday
TXN_000495,CUST_01228,12466.2,NETBANKING,SUCCESS,,21,21,9,6,CARD,22,Friday
TXN_000496,CUST_07239,10902.61,WALLET,FAILED,BANK_SERVER_DOWN,44,10,18,3,WALLET,6,Friday
TXN_000497,CUST_05917,10442.49,WALLET,SUCCESS,,33,27,6,9,NETBANKING,10,Thursday
TXN_000498,CUST_06696,7176.75,UPI,FAILED,LIMIT_EXCEEDED,60,27,21,7,UPI,18,Monday
TXN_000499,CUST_02704,18233.91,UPI,SUCCESS,,33,14,5,1,WALLET,12,Tuesday
TXN_000500,CUST_04675,1046.65,NETBANKING,SUCCESS,,23,21,21,10,UPI,11,Wednesday
TXN_000501,CUST_00987,4309.53,WALLET,FAILED,OTP_FAILURE,51,27,9,2,NETBANKING,15,Sunday
TXN_000502,CUST_03211,11287.3,NETBANKING,FAILED,BANK_SERVER_DOWN,32,30,3,2,CARD,11,Wednesday
TXN_000503,CUST_02720,19791.75,NETBANKING,SUCCESS,,26,10,22,1,WALLET,13,Friday
TXN_000504,CUST_07882,10599.62,CARD,SUCCESS,,28,1,15,7,UPI,4,Saturday
TXN_000505,CUST_05131,5833.32,WALLET,SUCCESS,,44,16,15,3,UPI,11,Thursday
TXN_000506,CUST_08924,2311.89,WALLET,SUCCESS,,58,28,20,9,CARD,8,Tuesday
TXN_000507,CUST_02105,19702.78,CARD,SUCCESS,,32,29,17,3,WALLET,20,Friday
TXN_000508,CUST_01691,1255.94,WALLET,FAILED,OTP_FAILURE,27,12,19,1,CARD,8,Tuesday
TXN_000509,CUST_04795,17758.7,WALLET,SUCCESS,,30,10,12,3,WALLET,9,Sunday
TXN_000510,CUST_05646,16619.14,UPI,SUCCESS,,57,24,17,4,CARD,1,Sunday
TXN_000511,CUST_05285,5414.3,WALLET,FAILED,BANK_TIMEOUT,20,9,17,3,WALLET,19,Tuesday
TXN_000512,CUST_08699,9860.32,CARD,SUCCESS,,58,10,11,8,WALLET,23,Thursday
TXN_000513,CUST_06560,14330.46,NETBANKING,SUCCESS,,45,17,8,3,NETBANKING,21,Sunday
TXN_000514,CUST_05305,4508.01,WALLET,SUCCESS,,40,24,24,0,UPI,4,Wednesday
TXN_000515,CUST_01353,7425.98,WALLET,FAILED,OTP_FAILURE,18,29,23,8,CARD,17,Sunday
TXN_000516,CUST_01706,20918.23,WALLET,SUCCESS,,32,30,11,0,WALLET,23,Sunday
TXN_000517,CUST_09238,11046.85,UPI,SUCCESS,,54,30,13,8,WALLET,21,Friday
