transaction_id,customer_id,amount,payment_method,status,failure_reason,customer_age,previous_transactions,successful_transactions,failed_transactions,preferred_method,hour,day_of_week,recovered
TXN_001281,CUST_01305,24628.53,WALLET,FAILED,BANK_TIMEOUT,31,28,5,5,NETBANKING,16,Friday,1
TXN_001282,CUST_04937,24433.42,UPI,FAILED,BANK_TIMEOUT,55,24,4,4,UPI,6,Monday,1
TXN_001288,CUST_08943,12285.32,UPI,FAILED,LIMIT_EXCEEDED,41,24,6,0,WALLET,2,Tuesday,0
TXN_001290,CUST_09767,22735.62,NETBANKING,FAILED,LIMIT_EXCEEDED,30,19,18,2,WALLET,11,Saturday,0
TXN_001295,CUST_03170,8426.89,UPI,FAILED,NETWORK_ERROR,36,11,15,4,CARD,6,Thursday,1
TXN_001300,CUST_03532,11189.68,NETBANKING,FAILED,BANK_SERVER_DOWN,43,12,13,0,CARD,13,Tuesday,0
TXN_001302,CUST_00233,2683.22,WALLET,FAILED,BANK_SERVER_DOWN,31,3,11,1,UPI,7,Thursday,0
TXN_001307,CUST_03132,18672.18,CARD,FAILED,INSUFFICIENT_FUNDS,52,13,7,10,WALLET,16,Friday,0
TXN_001323,CUST_08949,22342.37,CARD,FAILED,OTP_FAILURE,31,24,8,7,UPI,10,Saturday,0
TXN_001328,CUST_07485,6855.31,NETBANKING,FAILED,BANK_SERVER_DOWN,30,12,12,5,NETBANKING,9,Friday,1
TXN_001332,CUST_09262,22309.15,WALLET,FAILED,BANK_TIMEOUT,42,7,5,3,WALLET,1,Saturday,1
TXN_001350,CUST_00676,19701.02,UPI,FAILED,NETWORK_ERROR,59,4,20,2,UPI,22,Thursday,1
TXN_001351,CUST_08473,11272.62,NETBANKING,FAILED,INSUFFICIENT_FUNDS,22,11,24,4,NETBANKING,21,Sunday,0
TXN_001362,CUST_05002,3931.9,NETBANKING,FAILED,LIMIT_EXCEEDED,21,22,16,2,CARD,18,Friday,0
TXN_001370,CUST_09937,12065.06,UPI,FAILED,BANK_TIMEOUT,56,6,11,1,NETBANKING,11,Wednesday,1
TXN_001371,CUST_02866,4318.67,UPI,FAILED,CARD_DECLINED,50,15,17,4,WALLET,22,Thursday,0
TXN_001380,CUST_01005,8225.75,UPI,FAILED,INSUFFICIENT_FUNDS,32,23,6,4,NETBANKING,13,Tuesday,0
TXN_001395,CUST_02173,1457.76,NETBANKING,FAILED,BANK_SERVER_DOWN,24,30,20,0,WALLET,8,Thursday,0
TXN_001397,CUST_08768,22929.18,UPI,FAILED,OTP_FAILURE,48,26,6,10,CARD,19,Thursday,0
TXN_001407,CUST_02990,6377.75,NETBANKING,FAILED,NETWORK_ERROR,51,6,4,8,WALLET,18,Friday,0
TXN_001408,CUST_07083,308.06,UPI,FAILED,OTP_FAILURE,38,9,18,0,UPI,11,Friday,0
TXN_001409,CUST_02583,17232.17,NETBANKING,FAILED,NETWORK_ERROR,51,8,13,9,WALLET,2,Saturday,0
TXN_001412,CUST_06033,10986.8,NETBANKING,FAILED,BANK_SERVER_DOWN,58,8,21,8,CARD,15,Sunday,0
TXN_001418,CUST_08101,14921.09,CARD,FAILED,NETWORK_ERROR,46,1,24,3,WALLET,1,Thursday,0
TXN_001424,CUST_01702,6322.91,NETBANKING,FAILED,BANK_TIMEOUT,60,20,12,6,CARD,3,Sunday,1
TXN_001432,CUST_09154,17507.4,WALLET,FAILED,NETWORK_ERROR,26,23,16,7,CARD,8,Saturday,0
TXN_001434,CUST_00884,24620.69,UPI,FAILED,NETWORK_ERROR,21,30,13,2,UPI,21,Sunday,1
TXN_001437,CUST_07032,15476.73,NETBANKING,FAILED,LIMIT_EXCEEDED,28,9,2,2,NETBANKING,19,Sunday,0
TXN_001440,CUST_02011,24876.02,CARD,FAILED,BANK_SERVER_DOWN,33,18,10,9,NETBANKING,12,Tuesday,0
TXN_001443,CUST_03421,3692.14,NETBANKING,FAILED,BANK_TIMEOUT,58,11,12,8,WALLET,15,Friday,1
TXN_001446,CUST_09565,21316.27,WALLET,FAILED,INSUFFICIENT_FUNDS,31,18,9,5,NETBANKING,5,Thursday,0
TXN_001448,CUST_09937,19618.42,WALLET,FAILED,LIMIT_EXCEEDED,56,6,11,1,NETBANKING,5,Monday,0
TXN_001449,CUST_00517,22216.53,WALLET,FAILED,BANK_SERVER_DOWN,35,4,1,10,UPI,9,Saturday,0
TXN_001460,CUST_00523,214.69,UPI,FAILED,INSUFFICIENT_FUNDS,29,16,25,0,UPI,14,Wednesday,1
TXN_001462,CUST_01389,15180.42,CARD,FAILED,LIMIT_EXCEEDED,43,11,8,2,UPI,22,Thursday,0
TXN_001463,CUST_00505,10133.99,WALLET,FAILED,BANK_TIMEOUT,35,5,24,9,NETBANKING,21,Wednesday,0
TXN_001467,CUST_03378,23785.74,WALLET,FAILED,OTP_FAILURE,20,11,24,7,NETBANKING,15,Saturday,0
TXN_001470,CUST_05770,9543.67,UPI,FAILED,LIMIT_EXCEEDED,59,3,15,6,CARD,3,Thursday,0
TXN_001476,CUST_09721,2898.97,UPI,FAILED,CARD_DECLINED,20,4,20,3,WALLET,6,Thursday,0
TXN_001482,CUST_05242,15135.28,UPI,FAILED,BANK_SERVER_DOWN,50,24,10,6,NETBANKING,17,Thursday,1
TXN_001491,CUST_07180,18172.47,WALLET,FAILED,BANK_TIMEOUT,49,1,4,6,UPI,8,Wednesday,0
TXN_001492,CUST_07511,6650.34,WALLET,FAILED,BANK_TIMEOUT,47,20,6,10,WALLET,7,Wednesday,1
TXN_001494,CUST_04404,23393.88,NETBANKING,FAILED,NETWORK_ERROR,32,27,15,2,WALLET,4,Wednesday,1
TXN_001518,CUST_09978,11859.4,UPI,FAILED,INSUFFICIENT_FUNDS,35,1,9,7,CARD,8,Thursday,0
TXN_001522,CUST_01669,6149.13,UPI,FAILED,NETWORK_ERROR,37,27,7,7,NETBANKING,23,Friday,1
TXN_001528,CUST_05803,23618.09,NETBANKING,FAILED,BANK_TIMEOUT,52,28,10,6,CARD,4,Friday,0
TXN_001529,CUST_01539,17670.68,CARD,FAILED,BANK_TIMEOUT,33,19,23,4,NETBANKING,12,Friday,1
TXN_001531,CUST_00194,21898.94,NETBANKING,FAILED,NETWORK_ERROR,28,6,21,1,UPI,9,Wednesday,1
TXN_001536,CUST_01252,24610.93,NETBANKING,FAILED,BANK_SERVER_DOWN,57,13,7,0,WALLET,3,Sunday,0
TXN_001537,CUST_02848,5397.85,WALLET,FAILED,OTP_FAILURE,30,3,12,10,CARD,19,Wednesday,0
TXN_001542,CUST_06087,11256.33,NETBANKING,FAILED,LIMIT_EXCEEDED,57,22,20,1,CARD,2,Wednesday,0
TXN_001543,CUST_01855,14424.8,NETBANKING,FAILED,NETWORK_ERROR,32,4,9,2,WALLET,9,Monday,0
TXN_001553,CUST_04969,3764.92,NETBANKING,FAILED,BANK_SERVER_DOWN,37,10,23,9,UPI,19,Tuesday,0
TXN_001556,CUST_01014,1470.52,WALLET,FAILED,NETWORK_ERROR,33,14,5,6,WALLET,6,Tuesday,1
TXN_001559,CUST_07382,18436.9,WALLET,FAILED,BANK_SERVER_DOWN,56,12,2,4,UPI,15,Thursday,0
TXN_001561,CUST_09424,10211.76,WALLET,FAILED,BANK_TIMEOUT,33,12,8,0,CARD,12,Tuesday,0
TXN_001564,CUST_05628,17200.11,UPI,FAILED,INSUFFICIENT_FUNDS,21,12,2,9,NETBANKING,2,Saturday,0
TXN_001570,CUST_01063,23737.72,WALLET,FAILED,NETWORK_ERROR,60,28,6,1,UPI,14,Tuesday,0
TXN_001581,CUST_06275,16919.17,CARD,FAILED,BANK_TIMEOUT,20,14,5,3,NETBANKING,4,Thursday,0
TXN_001598,CUST_03711,12334.34,CARD,FAILED,LIMIT_EXCEEDED,54,10,1,6,UPI,16,Saturday,0
TXN_001599,CUST_00811,3399.91,CARD,FAILED,OTP_FAILURE,33,9,18,0,UPI,18,Wednesday,0
TXN_001607,CUST_03063,16860.81,NETBANKING,FAILED,BANK_SERVER_DOWN,46,28,24,7,WALLET,21,Friday,0
TXN_001618,CUST_00787,13971.54,CARD,FAILED,NETWORK_ERROR,45,10,6,1,WALLET,4,Tuesday,0
TXN_001623,CUST_07921,2539.47,CARD,FAILED,NETWORK_ERROR,43,2,9,10,WALLET,5,Tuesday,1
TXN_001626,CUST_06793,2204.86,NETBANKING,FAILED,CARD_DECLINED,32,18,23,7,UPI,17,Thursday,0
TXN_001628,CUST_03963,4857.29,NETBANKING,FAILED,BANK_TIMEOUT,38,13,13,1,WALLET,14,Monday,0
TXN_001633,CUST_01961,8167.76,UPI,FAILED,OTP_FAILURE,48,23,15,6,WALLET,9,Saturday,0
TXN_001635,CUST_09683,13477.24,CARD,FAILED,NETWORK_ERROR,51,4,24,6,NETBANKING,11,Monday,0
TXN_001639,CUST_03237,13793.38,NETBANKING,FAILED,BANK_SERVER_DOWN,52,18,15,3,NETBANKING,21,Saturday,1
TXN_001641,CUST_03296,22792.92,NETBANKING,FAILED,INSUFFICIENT_FUNDS,56,9,10,7,UPI,2,Friday,0
TXN_001659,CUST_01176,13364.42,WALLET,FAILED,OTP_FAILURE,26,30,17,3,UPI,18,Wednesday,1
TXN_001661,CUST_02558,6161.27,CARD,FAILED,BANK_SERVER_DOWN,38,27,12,2,NETBANKING,20,Friday,1
TXN_001674,CUST_07200,6041.88,WALLET,FAILED,BANK_SERVER_DOWN,56,29,2,3,WALLET,16,Saturday,0
TXN_001676,CUST_07105,7109.98,UPI,FAILED,CARD_DECLINED,36,17,2,1,CARD,16,Thursday,0
TXN_001677,CUST_08407,17762.14,WALLET,FAILED,NETWORK_ERROR,23,8,7,7,WALLET,5,Thursday,1
TXN_001682,CUST_00780,19080.5,CARD,FAILED,CARD_DECLINED,57,22,8,10,WALLET,18,Monday,0
TXN_001688,CUST_03735,23914.82,NETBANKING,FAILED,LIMIT_EXCEEDED,24,26,19,6,NETBANKING,12,Tuesday,0
TXN_001696,CUST_09365,1037.92,WALLET,FAILED,BANK_SERVER_DOWN,47,30,3,2,NETBANKING,8,Wednesday,0
TXN_001698,CUST_09528,2012.51,NETBANKING,FAILED,NETWORK_ERROR,34,14,1,1,WALLET,16,Thursday,1
TXN_001705,CUST_06800,20709.38,NETBANKING,FAILED,OTP_FAILURE,59,24,11,9,UPI,14,Thursday,1
TXN_001708,CUST_09069,22442.14,CARD,FAILED,CARD_DECLINED,33,1,16,8,UPI,20,Tuesday,0
TXN_001711,CUST_09737,16313.08,NETBANKING,FAILED,INSUFFICIENT_FUNDS,27,27,14,6,NETBANKING,3,Monday,1
TXN_001713,CUST_01575,7171.97,UPI,FAILED,NETWORK_ERROR,60,9,12,6,CARD,1,Saturday,1
TXN_001719,CUST_01074,3296.78,WALLET,FAILED,BANK_TIMEOUT,30,30,8,6,UPI,15,Saturday,1
TXN_001720,CUST_07425,16713.1,CARD,FAILED,NETWORK_ERROR,23,10,19,6,NETBANKING,17,Friday,0
TXN_001721,CUST_05238,16176.28,UPI,FAILED,OTP_FAILURE,41,14,23,10,WALLET,6,Wednesday,0
TXN_001723,CUST_00492,1848.32,UPI,FAILED,INSUFFICIENT_FUNDS,53,11,12,10,WALLET,22,Wednesday,1
TXN_001732,CUST_02466,21979.66,CARD,FAILED,BANK_TIMEOUT,47,5,23,8,UPI,22,Friday,1
TXN_001749,CUST_05486,3745.33,CARD,FAILED,OTP_FAILURE,18,29,22,2,NETBANKING,16,Wednesday,0
TXN_001750,CUST_02746,18538.9,CARD,FAILED,OTP_FAILURE,35,5,7,3,UPI,3,Sunday,0
TXN_001751,CUST_02194,923.83,WALLET,FAILED,OTP_FAILURE,20,10,1,10,CARD,14,Saturday,1
TXN_001755,CUST_03422,13933.66,NETBANKING,FAILED,OTP_FAILURE,19,5,13,5,NETBANKING,17,Saturday,0
TXN_001761,CUST_02503,17252.35,CARD,FAILED,LIMIT_EXCEEDED,51,26,5,5,CARD,4,Tuesday,1
TXN_001767,CUST_09232,19219.88,NETBANKING,FAILED,NETWORK_ERROR,59,28,8,6,CARD,11,Saturday,1
TXN_001768,CUST_08673,24078.61,UPI,FAILED,INSUFFICIENT_FUNDS,38,13,17,4,CARD,21,Saturday,0
TXN_001775,CUST_02480,315.6,WALLET,FAILED,LIMIT_EXCEEDED,27,9,2,4,CARD,11,Wednesday,0
TXN_001783,CUST_09745,21919.98,NETBANKING,FAILED,CARD_DECLINED,31,14,1,9,UPI,23,Friday,0
TXN_001789,CUST_01352,20628.05,NETBANKING,FAILED,NETWORK_ERROR,59,20,15,7,CARD,7,Thursday,1
TXN_001801,CUST_00903,489.38,NETBANKING,FAILED,OTP_FAILURE,26,28,7,10,UPI,21,Thursday,0
TXN_001828,CUST_09845,3394.23,CARD,FAILED,BANK_SERVER_DOWN,42,2,13,6,CARD,6,Friday,1
TXN_001832,CUST_01409,1250.28,UPI,FAILED,INSUFFICIENT_FUNDS,23,22,5,1,WALLET,15,Friday,1
TXN_001836,CUST_03118,13429.04,CARD,FAILED,LIMIT_EXCEEDED,60,3,11,5,CARD,17,Sunday,0
TXN_001841,CUST_09125,4638.57,WALLET,FAILED,OTP_FAILURE,59,21,13,10,CARD,23,Sunday,0
TXN_001842,CUST_09309,16946.86,CARD,FAILED,BANK_TIMEOUT,24,17,13,5,CARD,19,Wednesday,1
TXN_001848,CUST_02428,16939.21,UPI,FAILED,BANK_TIMEOUT,32,4,9,1,NETBANKING,20,Sunday,1
TXN_001854,CUST_03175,7026.27,NETBANKING,FAILED,OTP_FAILURE,34,30,10,2,NETBANKING,10,Sunday,0
TXN_001856,CUST_05191,20424.73,UPI,FAILED,BANK_TIMEOUT,55,29,14,5,UPI,20,Monday,1
TXN_001857,CUST_05277,23312.96,UPI,FAILED,INSUFFICIENT_FUNDS,20,22,3,10,CARD,17,Wednesday,0
TXN_001866,CUST_01934,22295.7,NETBANKING,FAILED,LIMIT_EXCEEDED,53,1,5,10,UPI,14,Sunday,0
TXN_001879,CUST_09423,24028.59,WALLET,FAILED,INSUFFICIENT_FUNDS,28,16,23,10,UPI,1,Sunday,1
TXN_001884,CUST_00240,7465.66,WALLET,FAILED,INSUFFICIENT_FUNDS,52,27,11,3,UPI,16,Wednesday,0
TXN_001889,CUST_07016,21123.21,CARD,FAILED,BANK_TIMEOUT,34,29,23,0,UPI,18,Thursday,0
TXN_001896,CUST_07607,21080.28,WALLET,FAILED,OTP_FAILURE,43,25,7,10,CARD,18,Thursday,0
TXN_001898,CUST_03464,19329.67,CARD,FAILED,INSUFFICIENT_FUNDS,22,6,6,8,CARD,17,Tuesday,0
TXN_001899,CUST_03342,6958.18,UPI,FAILED,NETWORK_ERROR,43,1,3,4,NETBANKING,12,Saturday,0
TXN_001905,CUST_05538,4019.73,UPI,FAILED,INSUFFICIENT_FUNDS,20,17,16,2,UPI,14,Sunday,1
TXN_001906,CUST_05651,4781.39,WALLET,FAILED,NETWORK_ERROR,54,5,14,4,NETBANKING,17,Thursday,0
TXN_001908,CUST_06857,20572.35,UPI,FAILED,LIMIT_EXCEEDED,26,28,22,5,WALLET,10,Saturday,0
TXN_001909,CUST_06721,14902.22,CARD,FAILED,CARD_DECLINED,35,21,1,9,UPI,11,Monday,0
TXN_001921,CUST_05698,6485.36,CARD,FAILED,BANK_TIMEOUT,43,17,20,5,UPI,4,Tuesday,1
TXN_001925,CUST_09550,23921.82,WALLET,FAILED,BANK_SERVER_DOWN,32,28,8,9,WALLET,18,Thursday,0
TXN_001928,CUST_09732,6562.6,CARD,FAILED,INSUFFICIENT_FUNDS,36,29,5,2,WALLET,11,Sunday,0
TXN_001929,CUST_07290,3903.92,NETBANKING,FAILED,INSUFFICIENT_FUNDS,32,14,18,7,NETBANKING,12,Thursday,1
TXN_001931,CUST_04073,21655.34,UPI,FAILED,OTP_FAILURE,23,26,23,5,NETBANKING,5,Sunday,0
TXN_001950,CUST_07375,21237.68,WALLET,FAILED,BANK_SERVER_DOWN,34,7,14,6,NETBANKING,6,Saturday,0
TXN_001953,CUST_01700,24503.62,UPI,FAILED,BANK_SERVER_DOWN,36,7,22,2,UPI,11,Sunday,1
TXN_001971,CUST_09803,4765.84,CARD,FAILED,BANK_SERVER_DOWN,33,10,4,10,NETBANKING,18,Tuesday,0
TXN_001980,CUST_04325,5898.89,NETBANKING,FAILED,INSUFFICIENT_FUNDS,26,10,5,8,CARD,6,Saturday,0
TXN_001985,CUST_07304,19331.64,WALLET,FAILED,NETWORK_ERROR,40,26,18,5,CARD,21,Saturday,0
TXN_001989,CUST_02388,5056.58,UPI,FAILED,BANK_TIMEOUT,35,30,24,6,CARD,18,Wednesday,1
TXN_002017,CUST_00957,6242.18,WALLET,FAILED,BANK_TIMEOUT,34,24,5,0,UPI,14,Wednesday,0
TXN_002024,CUST_02643,24910.44,UPI,FAILED,NETWORK_ERROR,31,30,13,3,CARD,3,Sunday,0
TXN_002027,CUST_04983,8372.49,WALLET,FAILED,OTP_FAILURE,30,20,22,1,CARD,11,Sunday,0
TXN_002064,CUST_02305,5586.5,NETBANKING,FAILED,NETWORK_ERROR,31,11,23,3,CARD,6,Thursday,0
TXN_002071,CUST_03306,23729.4,CARD,FAILED,NETWORK_ERROR,54,15,25,8,NETBANKING,19,Tuesday,0
TXN_002072,CUST_03052,16962.65,CARD,FAILED,INSUFFICIENT_FUNDS,47,12,17,3,UPI,17,Friday,0
TXN_002073,CUST_08574,19618.81,NETBANKING,FAILED,INSUFFICIENT_FUNDS,30,27,4,4,UPI,3,Thursday,0
TXN_002078,CUST_01374,2698.06,CARD,FAILED,OTP_FAILURE,36,16,2,9,NETBANKING,21,Wednesday,0
TXN_002084,CUST_09097,8332.64,UPI,FAILED,BANK_SERVER_DOWN,43,23,20,5,CARD,3,Tuesday,0
TXN_002086,CUST_08428,7260.54,NETBANKING,FAILED,LIMIT_EXCEEDED,24,29,11,8,CARD,18,Friday,0
TXN_002092,CUST_01474,16517.72,WALLET,FAILED,CARD_DECLINED,24,14,11,0,CARD,23,Monday,0
TXN_002102,CUST_04915,9012.29,NETBANKING,FAILED,CARD_DECLINED,44,10,1,3,CARD,14,Tuesday,0
TXN_002116,CUST_00615,14148.28,UPI,FAILED,BANK_SERVER_DOWN,31,11,12,8,CARD,12,Tuesday,0
TXN_002122,CUST_08068,11500.2,CARD,FAILED,OTP_FAILURE,59,26,17,4,CARD,8,Monday,0
TXN_002125,CUST_05070,17821.41,NETBANKING,FAILED,BANK_SERVER_DOWN,24,18,25,1,CARD,15,Thursday,0
TXN_002130,CUST_07529,20471.55,WALLET,FAILED,NETWORK_ERROR,58,29,24,2,NETBANKING,0,Saturday,1
TXN_002131,CUST_03533,10966.76,UPI,FAILED,BANK_TIMEOUT,54,15,9,10,NETBANKING,3,Sunday,0
TXN_002139,CUST_01350,18334.12,UPI,FAILED,BANK_TIMEOUT,36,27,21,5,UPI,15,Sunday,1
TXN_002140,CUST_03225,19561.86,CARD,FAILED,CARD_DECLINED,51,28,24,2,UPI,1,Saturday,1
TXN_002143,CUST_09173,24180.63,UPI,FAILED,NETWORK_ERROR,25,9,17,10,NETBANKING,3,Wednesday,0
TXN_002151,CUST_09348,21512.79,UPI,FAILED,NETWORK_ERROR,42,15,17,10,NETBANKING,17,Friday,0
TXN_002157,CUST_07259,14482.4,UPI,FAILED,BANK_TIMEOUT,30,13,9,4,CARD,7,Tuesday,0
TXN_002161,CUST_04799,21669.28,WALLET,FAILED,OTP_FAILURE,31,3,5,9,WALLET,2,Wednesday,0
TXN_002162,CUST_05429,2507.08,NETBANKING,FAILED,BANK_SERVER_DOWN,23,19,1,8,UPI,11,Thursday,0
TXN_002169,CUST_03921,19250.58,NETBANKING,FAILED,NETWORK_ERROR,39,7,7,10,NETBANKING,5,Saturday,1
TXN_002182,CUST_04911,16885.72,UPI,FAILED,LIMIT_EXCEEDED,59,21,19,10,NETBANKING,5,Tuesday,1
TXN_002186,CUST_03573,15184.77,CARD,FAILED,BANK_SERVER_DOWN,50,27,10,7,NETBANKING,11,Friday,0
TXN_002190,CUST_06735,3175.2,CARD,FAILED,BANK_TIMEOUT,34,28,10,0,NETBANKING,14,Thursday,1
TXN_002191,CUST_05489,3231.96,UPI,FAILED,BANK_SERVER_DOWN,56,22,5,0,CARD,11,Monday,1
TXN_002192,CUST_08218,24447.83,NETBANKING,FAILED,BANK_TIMEOUT,22,19,2,4,CARD,13,Thursday,1
TXN_002193,CUST_05368,22449.06,WALLET,FAILED,BANK_TIMEOUT,22,28,20,6,UPI,15,Saturday,0
TXN_002209,CUST_05586,22106.38,NETBANKING,FAILED,OTP_FAILURE,31,8,17,6,UPI,3,Thursday,0
TXN_002213,CUST_05122,1916.13,NETBANKING,FAILED,INSUFFICIENT_FUNDS,48,6,21,8,CARD,23,Monday,0
TXN_002224,CUST_09528,18687.8,NETBANKING,FAILED,INSUFFICIENT_FUNDS,34,14,1,1,WALLET,18,Thursday,0
TXN_002233,CUST_00412,21041.35,NETBANKING,FAILED,CARD_DECLINED,55,27,22,2,CARD,21,Thursday,0
TXN_002241,CUST_04594,10818.23,WALLET,FAILED,LIMIT_EXCEEDED,48,2,3,4,NETBANKING,11,Saturday,0
TXN_002245,CUST_01839,13610.38,UPI,FAILED,BANK_TIMEOUT,35,13,17,3,CARD,5,Sunday,0
TXN_002246,CUST_00846,13859.41,WALLET,FAILED,OTP_FAILURE,23,24,1,3,WALLET,22,Wednesday,0
TXN_002251,CUST_01835,13823.16,CARD,FAILED,NETWORK_ERROR,48,20,5,2,UPI,5,Friday,1
TXN_002252,CUST_05216,1671.31,NETBANKING,FAILED,OTP_FAILURE,39,15,18,2,CARD,16,Friday,0
TXN_002270,CUST_06806,158.34,NETBANKING,FAILED,BANK_SERVER_DOWN,30,19,9,3,NETBANKING,23,Saturday,1
TXN_002273,CUST_02457,10177.91,CARD,FAILED,LIMIT_EXCEEDED,18,19,16,6,WALLET,21,Thursday,0
TXN_002283,CUST_09174,21680.46,UPI,FAILED,NETWORK_ERROR,39,3,21,5,WALLET,9,Monday,0
TXN_002285,CUST_06832,1554.97,WALLET,FAILED,NETWORK_ERROR,44,23,4,6,UPI,13,Wednesday,1
TXN_002287,CUST_04469,6046.29,CARD,FAILED,OTP_FAILURE,44,5,16,5,WALLET,3,Wednesday,0
TXN_002292,CUST_08644,19060.33,UPI,FAILED,NETWORK_ERROR,54,5,13,6,UPI,16,Wednesday,1
TXN_002300,CUST_06799,1636.22,WALLET,FAILED,OTP_FAILURE,48,5,17,1,CARD,19,Wednesday,1
TXN_002312,CUST_02011,10718.32,WALLET,FAILED,BANK_TIMEOUT,33,18,10,9,NETBANKING,23,Wednesday,1
TXN_002323,CUST_04624,8795.27,CARD,FAILED,CARD_DECLINED,20,9,2,2,WALLET,20,Sunday,0
TXN_002330,CUST_03429,19937.23,UPI,FAILED,BANK_TIMEOUT,55,12,20,1,UPI,11,Wednesday,0
TXN_002339,CUST_07838,17404.23,NETBANKING,FAILED,CARD_DECLINED,32,6,20,1,NETBANKING,4,Wednesday,1
TXN_002347,CUST_01755,13363.04,WALLET,FAILED,LIMIT_EXCEEDED,23,9,9,8,NETBANKING,15,Monday,0
TXN_002360,CUST_05217,1600.99,WALLET,FAILED,BANK_SERVER_DOWN,37,10,15,8,WALLET,21,Tuesday,0
TXN_002373,CUST_07159,18897.39,WALLET,FAILED,OTP_FAILURE,42,21,18,5,NETBANKING,18,Tuesday,1
TXN_002382,CUST_03723,2838.88,UPI,FAILED,BANK_TIMEOUT,39,29,22,9,NETBANKING,6,Monday,1
TXN_002389,CUST_03377,19018.07,CARD,FAILED,INSUFFICIENT_FUNDS,43,15,25,3,CARD,8,Sunday,0
TXN_002390,CUST_00350,15743.7,WALLET,FAILED,OTP_FAILURE,52,21,16,5,UPI,14,Sunday,0
TXN_002395,CUST_04762,7052.46,UPI,FAILED,BANK_TIMEOUT,25,10,12,1,UPI,21,Saturday,1
TXN_002400,CUST_04656,9189.75,UPI,FAILED,CARD_DECLINED,60,7,12,10,UPI,10,Tuesday,1
TXN_002405,CUST_04037,5805.26,CARD,FAILED,OTP_FAILURE,19,2,25,8,WALLET,5,Wednesday,0
TXN_002418,CUST_02258,4842.07,WALLET,FAILED,NETWORK_ERROR,47,15,8,3,UPI,14,Thursday,1
TXN_002419,CUST_01821,11415.34,WALLET,FAILED,CARD_DECLINED,53,8,7,9,UPI,22,Saturday,0
TXN_002436,CUST_03232,5970.99,UPI,FAILED,LIMIT_EXCEEDED,26,15,25,3,NETBANKING,12,Wednesday,0
TXN_002439,CUST_07346,24242.08,CARD,FAILED,BANK_SERVER_DOWN,23,17,1,0,WALLET,4,Saturday,0
TXN_002446,CUST_06160,4271.1,CARD,FAILED,CARD_DECLINED,46,30,19,10,WALLET,19,Monday,0
TXN_002454,CUST_02201,23583.88,WALLET,FAILED,INSUFFICIENT_FUNDS,39,5,20,2,CARD,19,Friday,0
TXN_002456,CUST_06200,8343.76,NETBANKING,FAILED,BANK_SERVER_DOWN,29,10,7,1,WALLET,15,Saturday,0
TXN_002467,CUST_03929,2122.93,UPI,FAILED,BANK_TIMEOUT,33,12,6,4,NETBANKING,14,Tuesday,0
TXN_002481,CUST_08132,4544.79,WALLET,FAILED,NETWORK_ERROR,44,13,1,5,CARD,22,Tuesday,1
TXN_002485,CUST_06706,20882.9,UPI,FAILED,OTP_FAILURE,26,26,5,3,CARD,14,Monday,0
TXN_002518,CUST_03813,1271.74,UPI,FAILED,BANK_TIMEOUT,36,9,19,8,WALLET,4,Wednesday,1
TXN_002521,CUST_00322,17963.01,WALLET,FAILED,CARD_DECLINED,57,19,20,10,NETBANKING,8,Sunday,0
TXN_002525,CUST_04880,5505.71,WALLET,FAILED,NETWORK_ERROR,39,21,12,4,UPI,5,Thursday,1
TXN_002532,CUST_02473,23036.53,NETBANKING,FAILED,BANK_SERVER_DOWN,57,26,14,9,UPI,11,Thursday,0
TXN_002533,CUST_02124,1712.02,NETBANKING,FAILED,INSUFFICIENT_FUNDS,18,25,13,3,NETBANKING,8,Friday,1
TXN_002540,CUST_00908,22957.79,NETBANKING,FAILED,BANK_SERVER_DOWN,46,6,10,0,CARD,1,Sunday,0
TXN_002546,CUST_05221,9216.25,CARD,FAILED,BANK_TIMEOUT,54,11,9,10,UPI,16,Wednesday,1
TXN_002552,CUST_09350,160.71,CARD,FAILED,CARD_DECLINED,54,1,17,5,UPI,6,Sunday,1
TXN_002553,CUST_06261,181.03,NETBANKING,FAILED,LIMIT_EXCEEDED,49,26,2,10,WALLET,22,Monday,1
TXN_002558,CUST_09630,3766.13,UPI,FAILED,BANK_SERVER_DOWN,45,3,11,0,UPI,19,Wednesday,0
TXN_002559,CUST_04215,1356.01,UPI,FAILED,BANK_TIMEOUT,30,3,16,4,UPI,11,Friday,1
TXN_002561,CUST_01572,19718.81,NETBANKING,FAILED,BANK_TIMEOUT,36,1,19,0,CARD,4,Sunday,1
TXN_002564,CUST_07895,22042.39,NETBANKING,FAILED,BANK_SERVER_DOWN,29,21,23,6,CARD,10,Friday,0
TXN_002588,CUST_06957,5291.56,WALLET,FAILED,INSUFFICIENT_FUNDS,49,30,25,5,CARD,9,Thursday,0
TXN_002604,CUST_01494,6611.31,NETBANKING,FAILED,NETWORK_ERROR,39,8,10,8,CARD,19,Thursday,0
TXN_002614,CUST_06463,8389.96,WALLET,FAILED,BANK_TIMEOUT,20,21,1,2,UPI,21,Sunday,0
TXN_002618,CUST_03873,14194.83,NETBANKING,FAILED,BANK_TIMEOUT,31,26,19,4,UPI,20,Thursday,1
TXN_002622,CUST_03150,7190.5,CARD,FAILED,INSUFFICIENT_FUNDS,54,19,11,4,UPI,20,Thursday,1
TXN_002632,CUST_03707,22472.22,NETBANKING,FAILED,LIMIT_EXCEEDED,21,24,9,1,WALLET,11,Monday,0
